ID,Name,Name_DE,Ing,Icon,Form,Type1,Type2,Generation,Hight,Gewicht,Pre_Evo,Post_Evo,Evo_Typ
947,Horrerba,Brambleghast,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/947.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/947.png,,Grass,Ghost,9,1.2,6,Bramblin,,other
948,Tentagra,Toedscool,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/948.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/948.png,,Ground,Grass,9,0.9,33,,Toedscruel,LevelUp
949,Tenterra,Toedscruel,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/949.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/949.png,,Ground,Grass,9,1.9,58,Toedscool,,LevelUp
950,Klibbe,Klawf,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/950.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/950.png,,Rock,,9,1.3,79,,,LevelUp
951,Chilingel,Capsakid,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/951.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/951.png,,Grass,,9,0.3,3,,Scovillain,LevelUp
952,Halupenjo,Scovillain,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/952.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/952.png,,Grass,Fire,9,0.9,15,Capsakid,,useItem
953,Relluk,Rellor,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/953.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/953.png,,Bug,,9,0.2,1,,Rabsca,LevelUp
954,Skarabaks,Rabsca,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/954.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/954.png,,Bug,Psychic,9,0.3,3.5,Rellor,,other
955,Flattutu,Flittle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/955.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/955.png,,Psychic,,9,0.2,1.5,,Espathra,LevelUp
956,Psiopatra,Espathra,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/956.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/956.png,,Psychic,,9,1.9,90,Flittle,,LevelUp
957,Forgita,Tinkatink,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/957.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/957.png,,Fairy,Steel,9,0.4,8.9,,Tinkatuff,LevelUp
958,Tafforgita,Tinkatuff,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/958.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/958.png,,Fairy,Steel,9,0.7,59.1,Tinkatink,Tinkaton,LevelUp
959,Granforgita,Tinkaton,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/959.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/959.png,,Fairy,Steel,9,0.7,112.8,Tinkatuff,,LevelUp
960,Schligda,Wiglett,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/960.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/960.png,,Water,,9,1.2,1.8,,Wugtrio,LevelUp
961,Schligdri,Wugtrio,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/961.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/961.png,,Water,,9,1.2,5.4,Wiglett,,LevelUp
962,Adebom,Bombirdier,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/962.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/962.png,,Flying,Dark,9,1.5,42.9,,,LevelUp
963,Normifin,Finizen,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/963.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/963.png,,Water,,9,1.3,60.2,,Palafin,LevelUp
964,Delfinator,Palafin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/964.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/964.png,Zero Form,Water,,9,1.3,60.2,Finizen,,LevelUp
964,Delfinator,Palafin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/964.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/964.png,Hero Form,Water,,9,1.3,60.2,Finizen,,LevelUp
965,Knattox,Varoom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/965.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/965.png,,Steel,Poison,9,1,35,,Revavroom,LevelUp
966,Knattatox,Revavroom,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/966.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/966.png,,Steel,Poison,9,1.8,120,Varoom,,LevelUp
967,Mopex,Cyclizar,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/967.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/967.png,,Dragon,Normal,9,1.6,63,,,LevelUp
968,Schlurm,Orthworm,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/968.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/968.png,,Steel,,9,2.5,310,,,LevelUp
969,Lumispross,Glimmet,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/969.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/969.png,,Rock,Poison,9,0.7,8,,Glimmora,LevelUp
970,Lumiflora,Glimmora,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/970.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/970.png,,Rock,Poison,9,1.5,45,Glimmet,,LevelUp
971,Gruff,Greavard,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/971.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/971.png,,Ghost,,9,0.6,35,,Houndstone,LevelUp
972,Friedwuff,Houndstone,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/972.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/972.png,,Ghost,,9,2,15,Greavard,,LevelUp
973,Flaminkno,Flamigo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/973.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/973.png,,Flying,Fighting,9,1.6,37,,,LevelUp
974,Flaniwal,Cetoddle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/974.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/974.png,,Ice,,9,1.2,45,,Cetitan,LevelUp
975,Kolowal,Cetitan,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/975.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/975.png,,Ice,,9,4.5,700,Cetoddle,,useItem
976,Agiluza,Veluza,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/976.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/976.png,,Water,Psychic,9,2.5,90,,,LevelUp
977,Heerashai,Dondozo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/977.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/977.png,,Water,,9,12,220,,,LevelUp
978,Nigiragi,Tatsugiri,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/978.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/978.png,Curly Form,Dragon,Water,9,0.3,8,,,LevelUp
978,Nigiragi,Tatsugiri,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/978.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/978.png,Droopy Form,Dragon,Water,9,0.3,8,,,LevelUp
978,Nigiragi,Tatsugiri,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/978.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/978.png,Stretchy Form,Dragon,Water,9,0.3,8,,,LevelUp
979,Epitaff,Annihilape,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/979.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/979.png,,Fighting,Ghost,9,1.2,56,Primeape,,other
980,Suelord,Clodsire,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/980.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/980.png,,Poison,Ground,9,1.8,223,Wooper-Paldea,,LevelUp
981,Farigiraf,Farigiraf,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/981.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/981.png,,Normal,Psychic,9,3.2,160,Girafarig,,levelMove
982,Dummimisel,Dudunsparce,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/982.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/982.png,Two-Segment Form,Normal,,9,3.6,39.2,Dunsparce,,levelMove
982,Dummimisel,Dudunsparce,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/982.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/982.png,Three-Segment Form,Normal,,9,3.6,39.2,Dunsparce,,levelMove
983,Gladimperio,Kingambit,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/983.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/983.png,,Dark,Steel,9,2,120,Bisharp,,other
984,Riesenzahn,Great Tusk,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/984.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/984.png,,Ground,Fighting,9,2.2,320,,,LevelUp
985,Brüllschweif,Scream Tail,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/985.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/985.png,,Fairy,Psychic,9,1.2,8,,,LevelUp
986,Wutpilz,Brute Bonnet,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/986.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/986.png,,Grass,Dark,9,1.2,21,,,LevelUp
987,Flatterhaar,Flutter Mane,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/987.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/987.png,,Ghost,Fairy,9,1.4,4,,,LevelUp
988,Kriechflügel,Slither Wing,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/988.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/988.png,,Bug,Fighting,9,3.2,92,,,LevelUp
989,Sandfell,Sandy Shocks,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/989.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/989.png,,Electric,Ground,9,2.3,60,,,LevelUp
990,Eisenrad,Iron Treads,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/990.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/990.png,,Ground,Steel,9,0.9,240,,,LevelUp
991,Eisenbündel,Iron Bundle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/991.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/991.png,,Ice,Water,9,0.6,11,,,LevelUp
992,Eisenhand,Iron Hands,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/992.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/992.png,,Fighting,Electric,9,1.8,380.7,,,LevelUp
993,Eisenhals,Iron Jugulis,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/993.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/993.png,,Dark,Flying,9,1.3,111,,,LevelUp
994,Eisenfalter,Iron Moth,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/994.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/994.png,,Fire,Poison,9,1.2,36,,,LevelUp
995,Eisendorn,Iron Thorns,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/995.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/995.png,,Rock,Electric,9,1.6,303,,,LevelUp
996,Frospino,Frigibax,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/996.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/996.png,,Dragon,Ice,9,0.5,17,,Arctibax,LevelUp
997,Cryospino,Arctibax,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/997.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/997.png,,Dragon,Ice,9,0.8,30,Frigibax,Baxcalibur,LevelUp
998,Espinodon,Baxcalibur,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/998.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/998.png,,Dragon,Ice,9,2.1,210,Arctibax,,LevelUp
999,Gierspenst,Gimmighoul,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/999.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/999.png,Chest Form,Ghost,,9,0.3,5,,Gholdengo,LevelUp
999,Gierspenst,Gimmighoul,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/999.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/999.png,Roaming Form,Ghost,,9,0.3,5,,Gholdengo,LevelUp
1000,Monetigo,Gholdengo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1000.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1000.png,,Steel,Ghost,9,1.2,30,Gimmighoul,,other
1001,Chongjian,Wo-Chien,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1001.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1001.png,,Dark,Grass,9,1.5,74.2,,,LevelUp
1002,Baojian,Chien-Pao,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1002.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1002.png,,Dark,Ice,9,1.9,152.2,,,LevelUp
1003,Dinglu,Ting-Lu,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1003.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1003.png,,Dark,Ground,9,2.7,699.7,,,LevelUp
1004,Yuyu,Chi-Yu,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1004.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1004.png,,Dark,Fire,9,0.4,4.9,,,LevelUp
1005,Donnersichel,Roaring Moon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1005.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1005.png,,Dragon,Dark,9,2,380,,,LevelUp
1006,Eisenkrieger,Iron Valiant,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1006.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1006.png,,Fairy,Fighting,9,1.4,35,,,LevelUp
1007,Koraidon,Koraidon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1007.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1007.png,,Fighting,Dragon,9,2.5,303,,,LevelUp
1008,Miraidon,Miraidon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1008.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1008.png,,Electric,Dragon,9,3.5,240,,,LevelUp
1009,Windewoge,Walking Wake,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1009.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1009.png,,Water,Dragon,9,3.5,280,,,LevelUp
1010,Eisenblatt,Iron Leaves,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1010.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1010.png,,Grass,Psychic,9,1.5,125,,,LevelUp
1011,Sirapfel,Dipplin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1011.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1011.png,,Grass,Dragon,9,0.4,4.4,Applin,Hydrapple,useItem
1012,Mortcha,Poltchageist,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1012.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1012.png,,Grass,Ghost,9,0.1,1.1,,Sinistcha,LevelUp
1013,Fatalitcha,Sinistcha,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1013.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1013.png,,Grass,Ghost,9,0.2,2.2,Poltchageist,,useItem
1014,Boninu,Okidogi,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1014.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1014.png,,Poison,Fighting,9,1.8,92,,,LevelUp
1015,Benesaru,Munkidori,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1015.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1015.png,,Poison,Psychic,9,1,12.2,,,LevelUp
1016,Beatori,Fezandipiti,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1016.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1016.png,,Poison,Fairy,9,1.4,30.1,,,LevelUp
1017,Ogerpon,Ogerpon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1017.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1017.png,Teal Mask,Grass,,9,1.2,39.8,,,LevelUp
1017,Ogerpon,Ogerpon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1017.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1017.png,Wellspring Mask,Grass,Water,9,1.2,39.8,,,LevelUp
1017,Ogerpon,Ogerpon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1017.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1017.png,Hearthflame Mask,Grass,Fire,9,1.2,39.8,,,LevelUp
1017,Ogerpon,Ogerpon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1017.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1017.png,Cornerstone Mask,Grass,Rock,9,1.2,39.8,,,LevelUp
1018,Briduradon,Archaludon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1018.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1018.png,,Steel,Dragon,9,2,60,Duraludon,,useItem
1019,Hydrapfel,Hydrapple,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1019.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1019.png,,Grass,Dragon,9,1.8,93,Dipplin,,levelMove
1020,Keilflamme,Gouging Fire,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1020.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1020.png,,Fire,Dragon,9,3.5,590,,,LevelUp
1021,Furienblitz,Raging Bolt,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1021.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1021.png,,Electric,Dragon,9,5.2,480,,,LevelUp
1022,Eisenfels,Iron Boulder,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1022.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1022.png,,Rock,Psychic,9,1.5,162.5,,,LevelUp
1023,Eisenhaupt,Iron Crown,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1023.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1023.png,,Steel,Psychic,9,1.6,156,,,LevelUp
1024,Terapagos,Terapagos,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1024.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1024.png,Normal Form,Normal,,9,0.2,6.5,,,LevelUp
1024,Terapagos,Terapagos,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1024.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1024.png,Terastal Form,Normal,,9,0.2,6.5,,,LevelUp
1024,Terapagos,Terapagos,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1024.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1024.png,Stellar Form,Normal,,9,0.2,6.5,,,LevelUp
1025,Infamomo,Pecharunt,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/1025.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/1025.png,,Poison,Ghost,9,0.3,0.3,,,LevelUp
19,Rattfratz,Rattata,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/019.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/019.png,Alolan Rattata,Dark,Normal,7,0.3,,,Raticate,LevelUp
20,Rattikarl,Raticate,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/020.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/020.png,Alolan Raticate,Dark,Normal,7,0.7,,Rattata,,LevelUp
25,Pikachu,Pikachu,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/025.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/025.png,Partner Pikachu,Electric,,7,0.4,6,Pichu,Raichu,levelFriendship
26,Raichu,Raichu,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/026.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/026.png,Alolan Raichu,Electric,Psychic,7,0.8,30,Pikachu,,useItem
27,Sandan,Sandshrew,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/027.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/027.png,Alolan Sandshrew,Ice,Steel,7,0.6,12,,Sandslash,LevelUp
28,Sandamer,Sandslash,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/028.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/028.png,Alolan Sandslash,Ice,Steel,7,1,,Sandshrew,,LevelUp
37,Vulpix,Vulpix,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/037.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/037.png,Alolan Vulpix,Ice,,7,0.6,,,Ninetales,LevelUp
38,Vulnona,Ninetales,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/038.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/038.png,Alolan Ninetales,Ice,Fairy,7,,,Vulpix,,useItem
50,Digda,Diglett,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/050.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/050.png,Alolan Diglett,Ground,Steel,7,0.2,0.8,,Dugtrio,LevelUp
51,Digdri,Dugtrio,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/051.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/051.png,Alolan Dugtrio,Ground,Steel,7,0.7,33.3,Diglett,,LevelUp
52,Mauzi,Meowth,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/052.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/052.png,Alolan Meowth,Dark,,7,0.4,,,Persian,LevelUp
53,Snobilikat,Persian,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/053.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/053.png,Alolan Persian,Dark,,7,1,32,Meowth,,LevelUp
74,Kleinstein,Geodude,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/074.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/074.png,Alolan Geodude,Rock,Electric,7,0.4,20,,Graveler,LevelUp
75,Georok,Graveler,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/075.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/075.png,Alolan Graveler,Rock,Electric,7,1,105,Geodude,Golem,LevelUp
76,Geowaz,Golem,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/076.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/076.png,Alolan Golem,Rock,Electric,7,,300,Graveler,,trade
